Name,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
AMP - RB - Prop Biased NEF,7134165.167,11113332.17,16027498.58,18993331.42,20913633.55,17457997.2,22815831.08,36923328.83,25602494.42,20645828.58,18712495.08,18225829.33,17897268.64,17890905.18,17505199.17,14248737.25,11396781.25,11068630.08,10042837.25,9474561.917,9342184.417
AMP - RB - Property Biased,7134165.167,11113332.17,16027498.58,18993331.42,20913633.55,17457997.2,22815831.08,36923328.83,25602494.42,20645828.58,18712495.08,18225829.33,17897268.64,17890905.18,17505199.17,14248737.25,11396781.25,11068630.08,10042837.25,9474561.917,9342184.417
AMP - RB - Property Biased (Mature),7134165.167,11113332.17,16027498.58,18993331.42,20913633.55,17457997.2,22815831.08,36923328.83,25602494.42,20645828.58,18712495.08,18225829.33,17897268.64,17890905.18,17505199.17,14248737.25,11396781.25,11068630.08,10042837.25,9474561.917,9342184.417
AMP - RB - Secure,102860831.8,142055831.8,128881665.1,120363331.6,94207269.82,64758997,107774163.9,173840829.1,111140827.3,81911660.83,70042495.33,65057495.83,62500905.64,58874541.55,54795474.83,45927102.58,41356416.75,40695489,38880232.67,37179022.75,35099439
AMP - RB - Secure (Mature),102860831.8,142055831.8,128881665.1,120363331.6,94207269.82,64758997,107774163.9,173840829.1,111140827.3,81911660.83,70042495.33,65057495.83,62500905.64,58874541.55,54795474.83,45927102.58,41356416.75,40695489,38880232.67,37179022.75,35099439
AMP - RB - Secure NEF,102860831.8,142055831.8,128881665.1,120363331.6,94207269.82,64758997,107774163.9,173840829.1,111140827.3,81911660.83,70042495.33,65057495.83,62500905.64,58874541.55,54795474.83,45927102.58,41356416.75,40695489,38880232.67,37179022.75,35099439
AMP - Simple Super Australian Equities,,,,,,,,,,,,,,,,,14523929.75,13882157.67,11527693.5,9241707.167,9459523.25
AMP - Simple Super Australian Fixed Int,,,,,,,,,,,,,,,,,2234710,2345132.25,2390914.5,2787667.75,2465010
AMP - Simple Super Cash,,,,,,,,,,,,,,,,,3692304.25,3815575.167,4324799.417,3674391.583,3479187.667
AMP - Simple Super Guaranteed Plus,,,,,,,,,,,,,,,,,283007239.8,302080123.9,301601893.4,283978534.5,260306110.1
AMP - Simple Super International Eq,,,,,,,,,,,,,,,,,2646265,2654642.25,2426016.167,2076554.5,2224545.083
AMP - Simple Super Managed,,,,,,,,,,,,,,,,,199353059,196832262.3,175023821.7,149569367.4,108364562.7
AMP - Simple Super Multi-Manager Bal,,,,,,,,,,,,,,,,,70813128,72138285.33,72239096.17,70955495.33,78394860.83
AMP - Simple Super Multi-Manager Secure,,,,,,,,,,,,,,,,,2459390,2431291.833,2219917.75,2605768.25,2641874.667
AMP - Simple Super Property,,,,,,,,,,,,,,,,,1659750.75,1601978.917,1563052.167,1201075.583,1054320.5
AMP - Simple Super Property Biased,,,,,,,,,,,,,,,,,34294192.25,32536336.17,29785860.25,23913177,9808813.667
AMP - Simple Super Secure,,,,,,,,,,,,,,,,,6264816,5968634.583,5462846.083,5057647.083,5105745.75
AMP - Simple Super Security Plus,,,,,,,,,,,,,,,,,267816069,260041526.8,239904837,203532111,172805379.7
AMP - SS - Multi-Manager Growth,,,,,,,,,,,,511109.5556,2647498.75,5618332.083,8684165.833,8985208.818,9019452.583,9992016.583,8930683.083,8460712.917,8661601.917
AMP - SS - Multi-Manager High Growth,,,,,,,,,,,,525553.8889,1633332.333,2834998.583,4839999.083,5074147.364,4454478.417,4720366.333,3995982.667,3167010.75,3631723.25
AMP - SS - Multi-Manager Secure Growth,,,,,,,,,,,,89998.875,338331.9167,685832.1667,977499.1667,1265932.455,1104384.75,1196847,1095994.833,866847.0833,868483
AMP - SuperGuard,333749999.4,254508332.8,278441665.8,295939999.5,261361817.4,191790999.3,152955832.8,120222499.3,98278332.67,86361665.83,77674999.33,69767499.33,62239090.27,55063635.73,49249163.75,45745815.83,43930339.25,41800999.83,39889218.25,38253690.67,36490951.83
AMP - SuperGuard 2 - Gt'eed Pfolio,585466664.8,348074997.8,264224164.4,224124164.8,194378180,161976997.4,137275830.8,114306664,96269996.92,82599997.33,72400831.08,65204998.08,59487270.64,53015452.64,46341242.08,41665699.33,39767371.25,37444310.75,34980216.42,33135211.5,31293982.33
AMP - SuperGuard 2 - Managed Pfolio,720542496.7,620413329.3,295239995.6,297082495.8,332999995.2,318089995.3,362252493.5,457339991.6,335780823.4,262197491,226438325.6,221214159.3,223458175.7,230497266.5,229192409.8,184819474,157559234.9,160235937.8,149248762.1,139942779.1,145391534.7
AMP - SuperGuard 2 - Mature Prop Bias,,,,,,,,,,,,,,,3972650.3,3417303,2846611.667,2748466.417,2611349.5,2493920.167,2551672.417
AMP - SuperGuard 2 - Prop Biased,25533332.17,11333332.25,8987498.5,8809165.333,8604544,8304998.7,7775831.667,7139164.75,6164164.917,5230832.25,4487498.833,4064164.917,4103635,4189998.727,3983522.833,3356171.583,2751642.75,2699704.917,2575210.333,2525604.667,2451909
AMP - SuperGuard II Mature - Capital Gtd,585466664.8,348074997.8,264224164.4,224124164.8,194378180,161976997.4,137275830.8,114306664,96269996.92,82599997.33,72400831.08,65204998.08,59487270.64,53015452.64,46341242.08,41665699.33,39767371.25,37444310.75,34980216.42,33135211.5,31293982.33
AMP - SuperGuard II Mature - Managed,720542496.7,620413329.3,295239995.6,297082495.8,332999995.2,318089995.3,362252493.5,457339991.6,335780823.4,262197491,226438325.6,221214159.3,223458175.7,230497266.5,229192409.8,184819474,157559234.9,160235937.8,149248762.1,139942779.1,145391534.7
AMP - SuperGuard Plus DA - Guaranteed,585466664.8,348074997.8,264224164.4,224124164.8,194378180,161976997.4,137275830.8,114306664,96269996.92,82599997.33,72400831.08,65204998.08,59487270.64,53015452.64,46341242.08,41665699.33,39767371.25,37444310.75,34980216.42,33135211.5,31293982.33
AMP - SuperGuard Plus DA - Managed,720542496.7,620413329.3,295239995.6,297082495.8,332999995.2,318089995.3,362252493.5,457339991.6,335780823.4,262197491,226438325.6,221214159.3,223458175.7,230497266.5,229192409.8,184819474,157559234.9,160235937.8,149248762.1,139942779.1,145391534.7
AMP - SuperGuard Plus DA - Prop Biased,25533332.17,11333332.25,8987498.5,8809165.333,8604544,8304998.7,7775831.667,7139164.75,6164164.917,5230832.25,4487498.833,4064164.917,4103635,4189998.727,3983522.833,3356171.583,2751642.75,2699704.917,2575210.333,2525604.667,2451909
AMP - Tailored Super Australian Equities,,,,,,,,,,,,,,,,,8212562,7854369.5,7116068.25,5870794.083,5691407.667
AMP - Tailored Super Australian Fxd Int,,,,,,,,,,,,,,,,,382409,389707.3333,534432.25,1093378.25,1081045.583
AMP - Tailored Super Cash,,,,,,,,,,,,,,,,,4110673.25,3935970.5,3875371.167,3646154.167,2969347.167
AMP - Tailored Super Guaranteed Plus,,,,,,,,,,,,,,,,,261164755.8,272673157.5,271251492.2,250138299.2,209181513.9
AMP - Tailored Super International Eq,,,,,,,,,,,,,,,,,1747330.5,1706470.25,1497468.917,1312968,1516123.833
AMP - Tailored Super Managed,,,,,,,,,,,,,,,,,70121005.5,72936191.08,65930410.33,58498413.58,52444374
AMP - Tailored Super Multi-Manager Bal,,,,,,,,,,,,,,,,,55606421.5,56164434.92,55650147.17,53941809.83,58170384.42
AMP - Tailored Super Multi-ManagerSecure,,,,,,,,,,,,,,,,,3505735,3227008.667,3086400,3032493,3351034.417
AMP - Tailored Super Property,,,,,,,,,,,,,,,,,855472.25,823300,799016.9167,701635.25,651437.5833
AMP - Tailored Super Property Biased,,,,,,,,,,,,,,,,,12269671.75,11648591.92,10650849.67,9783619.583,8088678.583
AMP - Tailored Super Secure,,,,,,,,,,,,,,,,,4053016.5,4041495.25,3936629.917,3622317.5,3419368
AMP - Tailored Super Security Plus,,,,,,,,,,,,,,,,,133397831.8,135058567.3,136568263.7,135640504.4,55911631
AMP - TS - Multi-Manager Growth,,,,,,,,,,,,511109.5556,2647498.75,5618332.083,8684165.833,8985208.818,9019452.583,9992016.583,8930683.083,8460712.917,8661601.917
AMP - TS - Multi-Manager High Growth,,,,,,,,,,,,525553.8889,1633332.333,2834998.583,4839999.083,5074147.364,4454478.417,4720366.333,3995982.667,3167010.75,3631723.25
AMP - TS - Multi-Manager Secure Growth,,,,,,,,,,,,89998.875,338331.9167,685832.1667,977499.1667,1265932.455,1104384.75,1196847,1095994.833,866847.0833,868483
AMP All Growth,,,,,,,,,,,,,,,,,,,,,
AMP Approved Deposit Fund,244554285.7,199791128.9,162635319,134554545.5,116068181.7,104562499.8,,,,,,,,,,,,,,,
AMP Balanced Growth,,,,,,,,,,,,,,,,,,,,,
AMP Cap PST-Australian Bond Index Port,,,,,,,75000000,155416666.7,289833333.8,462000000.1,505334545.5,334237000,274722222.2,,,,,,,,
AMP Cap PST-Australian Bond Port,,,,32333333.67,90749999.75,164666666.7,254249999.7,267083332.9,414583333.4,587337499.9,613339999.9,627314999.9,46480610.9,280929461.6,466533172.1,462440833.4,111473646.3,46811720,33118960.08,30704435.17,30527699.25
AMP Cap PST-Australian Cash Portfolio,,,,,,,,,,81400000.4,54333333.67,40957272.73,,,,,,,,,
AMP Cap PST-Australian Share Portfolio,,,,,,,,,,,31200000,26111000.1,,,,,,,,,
AMP Cap PST-Balanced Growth Portfolio,,,,,,,,,,,34933333,27673000,,,,,,,,,
AMP Cap PST-Direct Property Portfolio,,,,,,,,,,327208750.4,341933333.3,312219999.9,211199999.9,26692000.3,28602000,,,,,,
AMP Cap PST-Diversified Income Port,,,,,,29333333.33,27333333.42,19083333.67,34333333.33,45916666.5,14380000.14,,,,,,,,,,
AMP Cap PST-Diversified Prop Port,,,,,,,,,,534463000.2,198566667,176772727,149633333.3,,,,,,,,
AMP Cap PST-Enhanced Index Share Port,,,,21666667,20000000,21833333,52250000,82249999.75,122333333.3,195295833.1,389570000.2,495043947.8,45910420.45,54899176.58,102750259.9,28027565.42,23817821.75,20939721,10642465.67,9247986,9511210
AMP Cap PST-Inflation Indexed Sec Port,,,,,,,53000000,32083333.17,43583333.5,40420000.33,23557999.6,,,,,,,,,,
AMP Cap PST-International Bond Port,,,,26000000,50249999.75,157916666.6,167750000,408083333.5,671333333.4,657051666.4,838414166.5,1217985281,93162809.55,173307419.6,169422862,51620205.5,40888753.42,41878302.08,37184427.58,33870849.83,34501000.83
AMP Cap PST-International Sh Idx Port,,,,,,358399998.9,745833332.6,946499999,980499998.8,1237459999,1283705000,1428325273,143612040.1,278755717,220227896.3,117092178.5,64157679.5,5363796.417,4125966.167,1324923.5,1216994.833
AMP Cap PST-International Sh Portfolio,1200608333,1002066667,989450000.3,1164518182,1327316667,1606250000,1891133333,2478925000,2458591666,2239891667,1965575000,1896199167,777636666.7,718399099.1,657172939.3,560654166.7,153740561.4,54285763,5865063.273,,
AMP Cap PST-Listed Prop Trusts Port,,,,7457143,26333333.5,42750000,124999999.8,244874999.1,523609166.5,972987916,1005064166,962474998.8,928151818.1,1111206667,1075104620,695003333.3,406503867.3,276783465.9,101209753.9,99445412.25,113725317.8
AMP Capital FD Balanced,,,,,,,,,,,,,,,,,,,,,
AMP Capital FD Conservative,,,,,,,,,,,,,,,,,,,,,
AMP Capital FD Growth,,,,,,,,,,,,,,,,,,,,,
AMP Capital FD High Growth,,,,,,,,,,,,,,,,,,,,,
AMP Capital FD Moderately Conservative,,,,,,,,,,,,,,,,,,,,,
AMP Capital Secure DA-Asset Value,,,,,,,,,,,,,,,,,,,,,
AMP Capital Secure Deferred Annuity-Gtd,,,,,,,,,,,,,,,,,,,,,
AMP Conservative,,,,,,,,,,,,,,,,,,,,,
AMP CS-AMP Super Cash,,,,,,,,,,,,,,,403019999,965385343,1555046594,1335551550,1245241572,1297942213,1041772131
AMP DA - Cash Share (No entry Fee),5223941667,3770800000,1933333.333,1783333.5,1262500,353333.4167,295000.0833,240000,,,,,,,,,,,,,
AMP DA - Investment Account Asset Value,,,,,,,,,,,,,,,,,,,,,
AMP DA - Investment Account Guaranteed,,,,,,,,,,,,,,,,,,,,,
AMP Deferred Annuity NEF-AMP All Growth,6315800000,4176474999,312058329.3,317912495.7,309841664.6,259729162.3,267086666.7,472861666.7,382406664.2,471607500.2,276622219.4,129560904.4,122400828.2,125814995.2,125988178.1,229678134.3,62358239.17,62729068,55297193.08,47364239.83,48966487.5
AMP Deferred Annuity NEF-AMP Aus Shr,2671966667,1808358332,109158328.4,141744994.8,191409996.4,219724167,276354166.8,514638333.3,721143330.6,1132025000,631641997.9,278838177,277287495.3,292934995.2,302934541.2,211126698.5,155093319,159051747.4,136604663.1,112326921.9,114806922.3
AMP Deferred Annuity NEF-AMP Balanced Gr,7305066667,5243958334,806899996.9,693216662,664897494.6,609275828,707250000.2,1285090000,2268031665,2919763334,1760581109,794149086.4,748179162.1,757039161.7,699194541.7,1771625911,584651073.5,556208803.5,476576120.7,398536587.6,391742323.3
AMP Deferred Annuity NEF-AMP Cap Gtd FI,323791663.5,280233329.3,259474994.9,276844994.7,277874161.7,228837494.5,180101661.7,123131660.1,313846660.3,152924994.7,139916661,144960904.3,98394162.25,85981661.92,73149996.27,63867594.36,57012762.5,46550668.58,40993977.92,37808206.42,33529960.67
AMP Deferred Annuity NEF-AMP Cons,6704350000,4799358332,254583328.4,276970828.3,290503328.1,268949994.4,244934996.7,223134166.7,327804164.4,357580833.4,280482220.1,184611813.5,166852495.3,159497496,151469996.4,151746429.6,89039446.75,81401020.75,70368932.25,61202625.08,58052555.42
AMP Deferred Annuity NEF-AMP Direct Prp,13841664.33,10574998.08,9649997.833,8870831.667,10148332.33,13212499.92,12062500.17,5828332.917,39009165.75,34810833.08,30183332.67,36124544.18,24467498.75,23489998.75,22849998.82,19282156.73,14454527,12476268.92,10839869.08,9027054.417,7848307
AMP Deferred Annuity NEF-AMP Int Share,1202950000,684083332.2,17274995.42,25843328.5,38910829.75,72477499.92,167174999.8,395490833.1,330064996.9,445210833.5,225162220.2,53768176.82,45836662.17,44621662.17,38145451.18,23616079.45,14936172.5,12650463.17,10153658.75,8130056.083,8455705.333
AMP Deferred Annuity-AMP All Growth,6315800000,4176474999,312058329.3,317912495.7,309841664.6,259729162.3,267086666.7,472861666.7,382406664.2,471607500.2,276622219.4,129560904.4,122400828.2,125814995.2,125988178.1,229678134.3,62358239.17,62729068,55297193.08,47364239.83,48966487.5
AMP Deferred Annuity-AMP Aus Share,2671966667,1808358332,109158328.4,141744994.8,191409996.4,219724167,276354166.8,514638333.3,721143330.6,1132025000,631641997.9,278838177,277287495.3,292934995.2,302934541.2,211126698.5,155093319,159051747.4,136604663.1,112326921.9,114806922.3
AMP Deferred Annuity-AMP Balanced Growth,7305066667,5243958334,806899996.9,693216662,664897494.6,609275828,707250000.2,1285090000,2268031665,2919763334,1760581109,794149086.4,748179162.1,757039161.7,699194541.7,1771625911,584651073.5,556208803.5,476576120.7,398536587.6,391742323.3
AMP Deferred Annuity-AMP Cap Secure(NEF),2013633331,1533641665,1239983332,1052991664,881658331.1,730008331.1,584859164.4,410862499.5,319817500.3,275843999.8,220753333.3,,,,156490000,148962727.5,119159933.2,101725095.9,89182612.5,79003045.92,71859355.08
AMP Deferred Annuity-AMP Capital Gtd FI,323791663.5,280233329.3,259474994.9,276844994.7,277874161.7,228837494.5,180101661.7,123131660.1,313846660.3,152924994.7,139916661,144960904.3,98394162.25,85981661.92,73149996.27,63867594.36,57012762.5,46550668.58,40993977.92,37808206.42,33529960.67
AMP Deferred Annuity-AMP Conservative,6704350000,4799358332,254583328.4,276970828.3,290503328.1,268949994.4,244934996.7,223134166.7,327804164.4,357580833.4,280482220.1,184611813.5,166852495.3,159497496,151469996.4,151746429.6,89039446.75,81401020.75,70368932.25,61202625.08,58052555.42
AMP Deferred Annuity-AMP Direct Property,13841664.33,10574998.08,9649997.833,8870831.667,10148332.33,13212499.92,12062500.17,5828332.917,39009165.75,34810833.08,30183332.67,36124544.18,24467498.75,23489998.75,22849998.82,19282156.73,14454527,12476268.92,10839869.08,9027054.417,7848307
AMP Deferred Annuity-AMP Int Share,1202950000,684083332.2,17274995.42,25843328.5,38910829.75,72477499.92,167174999.8,395490833.1,330064996.9,445210833.5,225162220.2,53768176.82,45836662.17,44621662.17,38145451.18,23616079.45,14936172.5,12650463.17,10153658.75,8130056.083,8455705.333
AMP Deferred Annuity-AMP Investment Acct,2013633331,1533641665,1239983332,1052991664,881658331.1,730008331.1,584859164.4,410862499.5,319817500.3,275843999.8,220753333.3,,,,156490000,148962727.5,119159933.2,101725095.9,89182612.5,79003045.92,71859355.08
AMP Deferred Annuity-AMP Prtcd Gr (<65),2013633331,1533641665,1239983332,1052991664,881658331.1,730008331.1,584859164.4,410862499.5,319817500.3,275843999.8,220753333.3,,,,156490000,148962727.5,119159933.2,101725095.9,89182612.5,79003045.92,71859355.08
AMP FL Super-Professional Balanced,,,,,,,,,,,,,,,,,,,,,
AMP FL Super-Professional Conservative,,,,,,,,,,,,,,,,,,,,,
AMP FL Super-Professional Growth,,,,,,,,,,,,,,,,,,,,,
AMP FL Super-Professional High Growth,,,,,,,,,,,,,,,,,,,,,
AMP FL Super-Professional Mod Cons,,,,,,,,,,,,,,,,,,,,,
AMP FL Super-Specialist Aus Small Co,,,,,,,,,,,,,4963997.3,9727497.333,27859088.45,55548728.36,52591909.67,82684093.92,121330010.3,134095089.6,146838547
AMP FL Super-Specialist Australian Shr,,,,,,,,,,,1979999,54279089.36,130008330.2,138554996.8,237016361.2,439859147.1,443282179.8,535921414.2,517099730.5,491866483.2,561720201
AMP FL Super-Specialist Divers Fixed Inc,,,,,,,,,,,,,,,,,,,,,
AMP FL Super-Specialist Geared Aus Share,,,,,,,,,,,,107999.2,7644997.333,21198330.75,59866361.27,116427803.9,129987251.7,193812637.8,194383427.3,179836761.4,243154678.7
AMP FL Super-Specialist Hedged Intl Shr,,,,,,,,,,,,,6564997.3,17774163.83,40159088.36,66851400.09,68737255.67,91168081.83,89060393.92,84818925,99325756.58
AMP FL Super-Specialist Intl Shr,,,,,,,,,,,3689999,74845452.55,70125831.08,109082497.5,163057270.2,267852579.9,234066575,252844101.8,232457333.5,219806252.6,268312028.9
AMP FL&CS-Alternative Index,,,,,,,,,,,,,,,,,,,,,5619547.714
AMP FL&CS-Australian Share Index,,,,,,,,,,,179999.6,18479998.82,61362497.83,42189996.92,61132724.82,121421732.6,95440549.58,96269760.25,88688415.33,76898767.75,81555263.92
AMP FL&CS-Balanced Index,,,,,,,,,,,,,,,5236666,17677802,29379018.25,146358858.9,571956487.3,1078449734,1838373998
AMP FL&CS-Cautious Index,,,,,,,,,,,,,,,,,,846275.4286,3876647.917,10750727.83,18464409.92
AMP FL&CS-Conservative Index,,,,,,,,,,,,80000,269999.25,610832.6667,1369999.091,9170899.182,13436020.25,21883363.75,26855171.83,36273966.5,39621303.67
AMP FL&CS-Growth Index,,,,,,,,,,,,,,,,,,320164.875,1531931.083,3059839.333,9002387.167
AMP FL&CS-High Growth Index,,,,,,,,,,,,,,,,,,778664.8571,3386119.083,5811489.75,11904909.33
AMP FL&CS-International Share Index,,,,,,,,,,,,50000,1705831.75,6389998,16644543.45,31186395.27,30100458.25,32444538.33,31055687.75,28298463.33,34089491.58
AMP FL&CS-Moderately Conservative Index,,,,,,,,,,,,,,,,,,636467.1429,3436481.25,9053523.5,22607222.33
AMP FL&CS-Specialist Prpty & Infras,,,,,,,,,,,,,8348997.2,33925830.58,113851815.7,253987410.7,233868724.3,336584093.1,392128758.8,406716565.8,466423781.6
AMP FLS&CS-Aberdeen Emg Opps,,,,,,,,,,,,,,,,,,5188956.75,17990723.08,32502337,58888993.58
AMP FLS&CS-ABN AMRO Global Equity,,,,,,,,25587777.56,86707143,116598181.8,130318889,144667142.7,141483333.3,126392999.9,,,,,,,
AMP FLS&CS-AHL Alpha,,,,,,,,,,,,,,,,,,,232109.5,12399931.5,39822108.5
AMP FLS&CS-Alliance Global Technology,,,,,,,,,,,,,,1355714.429,1605454.455,1290151.455,980229.75,997066.1111,,,
AMP FLS&CS-Alliance International Share,,,,,,,,,,,,,7337997.5,27589164.75,87986360.91,67832654.45,42104000.4,6427370,,,
AMP FLS&CS-AMP Active Balanced,,,,,,,,,,,,,,,,,,,,,
AMP FLS&CS-AMP All Growth,,,,184217500.5,211977500.3,234123333.1,267086666.7,470228333.4,433233333,476423636.5,363778888.4,353158180.3,414598331.3,566634998.1,1030769998,1210294645,1089312342,1210652904,1172972212,1134977147,1279757814
AMP FLS&CS-AMP Australian Bond,,,,,,,,3217000.3,93736363.09,113598181.7,137922999.7,123699998.7,120662497.7,122765830.8,120296361.3,158523572.5,290544579.8,363640783.6,440277157.3,547125066.6,546255152.7
AMP FLS&CS-AMP Australian Property,,,,,,,,,109991999.2,96155554.78,93002499.63,94348181.09,93625832.75,95758332.67,101388181.2,82984295.45,55884562.67,50769558.42,45205604.42,41348973.08,38216147.58
AMP FLS&CS-AMP Australian Share,,,,128675000.5,175414166.7,219724167,276354166.8,513279166.6,894454999.8,1137268182,945614999.2,951090907.5,1128363330,1317017498,1519657270,1315050349,1136371922,1238339147,1137063534,1007845355,1105429252
