"Ind","Gender","age_range","Occ_code","Partner_status","Region","Lodgment_method","PHI_Ind","Sw_amt","Alow_ben_amt","ETP_txbl_amt","Grs_int_amt","Aust_govt_pnsn_allw_amt","Unfranked_Div_amt","Frk_Div_amt","Dividends_franking_cr_amt","Net_rent_amt","Gross_rent_amt","Other_rent_ded_amt","Rent_int_ded_amt","Rent_cap_wks_amt","Net_farm_management_amt","Net_PP_BI_amt","Net_NPP_BI_amt","Total_PP_BI_amt","Total_NPP_BI_amt","Total_PP_BE_amt","Total_NPP_BE_amt","Net_CG_amt","Tot_CY_CG_amt","Net_PT_PP_dsn","Net_PT_NPP_dsn","Taxed_othr_pnsn_amt","Untaxed_othr_pnsn_amt","Other_foreign_inc_amt","Other_inc_amt","Tot_inc_amt","WRE_car_amt","WRE_trvl_amt","WRE_uniform_amt","WRE_self_amt","WRE_other_amt","Div_Ded_amt","Intrst_Ded_amt","Gift_amt","Non_emp_spr_amt","Cost_tax_affairs_amt","Other_Ded_amt","Tot_ded_amt","PP_loss_claimed","NPP_loss_claimed","Rep_frng_ben_amt","Med_Exp_TO_amt","Asbl_forgn_source_incm_amt","Spouse_adjusted_taxable_inc","Net_fincl_invstmt_lss_amt","Rptbl_Empr_spr_cont_amt","Cr_PAYG_ITI_amt","TFN_amts_wheld_gr_intst_amt","TFN_amts_wheld_divs_amt","Hrs_to_prepare_BPI_cnt","Taxable_Income","Help_debt"
75219,"0",8,6,"1",1,"S","1",56270,0,0,0,0,0,369,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59208,4072,2677,137,0,5928,0,367,38,0,112,0,13405,0,0,0,0,0,0,0,0,0,0,0,0,7854,0
235282,"1",10,1,"0",24,"S","0",31442,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,28669,0,0,397,0,282,0,0,0,0,0,0,579,0,0,0,0,91,0,0,0,0,0,0,0,27838,0
10295,"0",0,0,"1",1,"S","0",0,0,0,2398,12975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16524,0
6829,"1",4,0,"1",3,"S","1",52104,429,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50761,691,0,0,0,530,0,0,83,0,0,0,1550,0,0,0,0,0,42025,0,0,0,0,0,0,49526,0
55175,"0",7,2,"1",0,"A","0",56604,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56144,3459,0,0,0,1108,0,23,394,0,112,0,4645,0,0,0,266,0,40927,0,0,0,0,0,0,52043,0
228937,"1",9,2,"1",23,"A","1",122703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41335,0,0,0,0,121955,0,0,0,0,0,0,0,55,0,204,3584,3899,0,0,0,0,0,0,0,0,0,0,0,0,118196,0
120739,"1",10,5,"0",1,"S","0",52705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54415,0,0,270,0,326,0,0,16,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,53647,0
227795,"1",10,8,"0",11,"S","0",34192,0,0,0,0,0,0,0,0,0,0,0,0,0,-4206,0,0,0,0,0,0,0,0,0,0,0,0,0,32927,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32895,0
201571,"0",5,0,"0",1,"A","0",0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,15177,0,0,0,0,0,0,0,0,0,292,0,708,0,0,0,0,0,0,0,0,0,0,0,0,14589,0
115174,"0",9,9,"0",5,"A","0",24366,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23826,0,0,201,0,130,0,0,22,0,65,0,291,0,0,0,0,0,0,0,0,0,0,0,0,23386,0
250768,"1",7,5,"1",10,"A","1",17708,462,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17532,0,0,0,0,48,0,60,22,0,223,0,530,0,0,0,0,0,150211,0,0,0,0,0,0,16474,0
75353,"0",8,3,"1",1,"A","1",97902,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98313,0,0,0,0,149496,0,0,147,2041,902,0,0,0,0,0,0,3176,0,0,0,0,0,87039,0,0,5467,0,0,0,145602,0
138544,"1",8,2,"1",28,"A","1",54160,37880,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74690,0,0,162,0,452,0,0,54,0,164,479,1233,0,0,18598,0,0,96578,0,0,0,0,0,0,74059,23295
237984,"0",11,6,"0",1,"A","1",16285,0,0,0,3261,0,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18934,0,0,281,0,128,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,18356,0
60690,"0",1,0,"0",1,"A","1",0,0,0,573,13384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14524,0,0,0,0,0,0,0,0,0,133,0,109,0,0,0,0,0,0,0,0,0,0,0,0,12623,0
232305,"0",10,3,"0",23,"A","0",15019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8613,0
235076,"0",10,8,"0",10,"A","1",65708,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66077,0,0,386,0,58,0,0,0,0,236,0,573,0,0,0,0,0,0,0,0,0,0,0,0,65876,0
171166,"0",9,8,"1",27,"S","0",68515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71397,3321,0,140,0,59,0,0,0,0,0,0,3501,0,0,0,0,0,8122,0,0,0,0,0,0,68507,0
42794,"0",6,8,"1",0,"A","1",23050,0,0,213,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0,8195,0,0,0,0,0,0,0,0,23104,0,0,151,0,0,0,0,0,0,70,0,200,0,0,0,0,0,0,0,0,0,15,0,0,22889,0
28422,"1",0,0,"0",26,"A","0",0,0,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14178,0
33980,"0",7,7,"1",15,"A","0",88045,0,0,0,0,0,0,0,-5967,10607,5793,10728,5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11005,110750,1647,0,140,0,142,0,0,27,0,110,0,1911,0,0,0,0,12027,54299,0,3223,0,0,0,0,109525,0
188335,"0",4,2,"1",25,"A","0",98587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98249,0,1376,0,0,1476,0,0,70,0,264,0,5887,0,0,0,0,0,0,13965,0,0,0,0,0,93959,0
41664,"1",5,9,"1",28,"A","0",16686,0,0,646,0,0,0,0,-1235,2802,1013,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18074,0,131,266,0,136,0,0,0,0,0,0,366,18296,0,0,0,0,0,0,0,0,0,0,0,18193,0
29387,"1",7,6,"1",28,"A","0",34332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36030,0,0,161,0,32,0,0,0,0,175,0,253,0,0,0,0,0,58829,0,0,0,0,0,0,35872,0
78504,"0",8,3,"1",14,"S","0",63279,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63478,0,0,146,0,0,0,0,0,0,0,0,141,0,0,0,0,0,26047,0,0,0,0,0,0,62917,0
6523,"1",0,0,"0",2,"A","0",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73768,0,0,0,0,74155,0,0,0,0,0,0,0,0,0,0,0,0,3585,0,0,0,0,0,0,0,16067,0,0,0,73956,0
165410,"1",8,8,"0",12,"S","0",46229,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46021,803,0,280,0,152,0,0,47,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,45069,0
231941,"0",10,3,"0",28,"S","1",81460,734,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,82779,0,174,0,0,0,0,0,11,0,89,0,97,0,0,0,0,0,0,0,0,0,0,0,0,83043,0
243272,"0",9,1,"0",23,"A","0",77404,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78436,3521,0,388,0,483,0,0,11,0,134,0,4342,0,0,0,0,0,0,0,842,0,0,0,0,76669,0
117162,"0",9,1,"0",1,"A","0",20091,0,0,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23942,0,0,343,0,0,0,0,27,0,113,0,488,0,0,0,0,0,0,0,0,0,0,0,0,23594,0
70853,"1",7,6,"1",9,"A","1",61605,0,0,528,0,0,295,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62104,1340,0,0,0,2472,0,0,280,0,16,0,3413,0,0,0,48,0,72912,0,0,0,0,0,0,58793,0
243262,"1",10,5,"0",23,"S","0",524,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,11992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,949,0
231219,"0",11,9,"1",1,"S","1",101112,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101688,0,0,223,7130,129,0,0,0,0,0,0,6199,0,0,0,0,0,0,0,7792,0,0,0,0,96827,3047
250024,"0",11,8,"0",9,"A","0",5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974,8282
68124,"1",7,3,"1",13,"A","1",33750,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32958,0,0,163,0,0,0,0,0,0,0,0,157,0,0,0,0,0,36777,0,0,0,0,0,0,33019,0
25981,"1",5,2,"1",1,"A","1",3168,0,0,3656,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,50315,0,0,0,0,0,0,2208,0
181793,"0",4,1,"0",9,"A","1",15480,0,0,2824,0,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,8245,0,0,0,0,524,0,0,0,0,280,0,0,0,0,113,0,516,0,0,0,0,0,0,0,0,0,30,0,0,0,0
31386,"0",6,8,"1",28,"A","0",52222,35,0,0,0,0,0,0,-7238,8341,3388,12149,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3105,51344,0,0,154,0,0,0,0,0,0,167,0,282,0,0,0,0,0,23105,0,0,0,0,0,0,50983,0
181358,"0",3,0,"0",10,"A","1",0,0,2781,17706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149392,0,0,0,0,150808,0,0,0,0,0,0,0,2204,47200,319,3987,78647,0,0,0,0,0,0,0,0,12573,0,0,0,99945,1905
116479,"0",9,2,"0",23,"A","1",108514,0,0,224,0,0,0,0,0,0,0,0,0,0,0,24255,0,216263,0,175553,0,0,0,0,0,0,0,0,110322,0,0,0,0,0,0,0,0,0,477,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,107868,0
99707,"1",1,0,"1",25,"A","1",0,0,0,107,6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450,29942,0,0,0,0,0,0,16615,2881,0,6620,0,22278,0,0,0,448,7803,4910,0,0,0,0,0,0,20838,0
4657,"1",2,0,"1",1,"A","1",0,0,0,1696,13031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6551,0,0,0,0,31466,0,0,0,0,0,0,0,0,0,159,0,149,0,0,0,0,0,17879,0,0,0,370,0,1,31419,0
208826,"1",4,8,"1",32,"A","0",5316,15061,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8733,0,0,157,0,0,0,0,106,0,0,0,247,0,0,0,237,0,14724,0,15634,0,0,0,0,8322,0
14288,"1",3,2,"1",31,"A","0",36162,0,0,761,3369,0,48,20,0,0,0,0,0,0,0,0,10525,0,0,0,0,168,0,0,0,0,0,0,38613,0,0,352,0,0,0,0,0,0,268,0,515,0,0,0,0,0,32841,0,0,0,0,0,0,38012,0
41061,"0",2,7,"1",32,"A","0",84430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85502,1207,0,142,0,2148,0,0,0,0,126,0,4884,0,0,0,0,0,37703,0,0,0,0,0,0,81395,0
189430,"1",3,8,"0",9,"A","0",26034,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,53586,0,0,322,0,321,0,0,0,0,177,0,899,0,0,0,0,78,0,0,0,0,0,0,0,53146,0
55673,"0",6,7,"1",12,"A","0",7322,0,0,12,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16045,0,0,0,0,0,0,2664,0
48798,"1",6,6,"1",10,"A","1",31808,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,33746,0,33944,0,0,0,0,0,0,0,0,31306,0,0,273,0,0,0,0,0,0,0,0,280,0,0,0,0,0,63955,0,0,0,0,0,0,31157,0
1052,"0",0,0,"1",1,"A","1",0,0,0,8294,13307,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,21134,0,0,0,0,0,0,0,0,0,202,0,205,0,0,0,0,0,12421,0,0,0,0,0,0,20930,0
230724,"1",6,4,"0",2,"A","1",49347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50926,0,0,0,0,309,0,0,0,0,338,0,1805,0,0,13504,0,0,0,0,0,0,0,0,0,49353,8822
223537,"1",8,4,"0",32,"S","0",1942,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517,0
156636,"1",8,5,"0",14,"A","1",55237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58797,3507,0,0,0,754,0,0,0,0,103,0,4202,0,0,0,0,0,0,0,3919,1083,0,0,0,54543,225
183250,"0",1,0,"0",23,"S","0",0,0,0,161,9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13541,0
136529,"1",11,4,"0",25,"A","0",17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19410,35,0,139,0,38,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,19081,0
103239,"1",4,0,"1",23,"A","0",0,53,0,620,0,0,0,0,22460,26873,1017,0,0,0,0,14111,0,7333,0,483,0,0,0,0,0,0,0,0,27665,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,46898,0,0,9506,0,0,0,27865,10092
2325,"0",0,0,"1",1,"A","1",0,0,0,410,0,0,805,362,9275,31225,6735,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79077,0,0,0,0,0,0,13849,0
127145,"1",7,4,"1",18,"A","1",4951,327,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707,1208,-7135,0,0,0,0,0,3545,430,0,0,0,132,0,0,0,0,149,0,792,0,0,0,0,0,47821,0,0,0,0,0,0,3464,0
1478,"1",0,5,"1",1,"A","1",31352,0,0,2,1216,0,66,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112772,35958,502,0,0,0,298,0,0,214,0,132,0,893,0,0,0,0,0,39588,0,0,0,0,0,0,36258,0
42066,"1",6,1,"1",26,"A","1",21396,2437,0,15,0,0,1251,506,0,0,0,0,0,0,0,138,0,0,0,0,0,77112,0,66518,0,0,0,0,77903,0,0,0,0,0,0,1301,0,0,3,71,3989,0,0,0,0,0,89004,0,0,13062,0,432,0,76205,0
226136,"1",10,6,"0",1,"A","0",4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10279,0,10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0
219130,"1",9,8,"1",28,"A","0",13062,0,0,0,0,0,0,0,0,4293,1627,3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780,0,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0,153116,0,0,0,0,0,0,6292,0
158222,"1",9,2,"1",32,"A","0",46450,2438,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49146,3559,0,158,0,168,0,0,203,0,391,0,4156,0,0,15331,0,0,75337,0,2490,0,0,0,0,45403,10446
41582,"0",5,5,"1",9,"A","0",33481,1262,0,300,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42226,4001,0,318,0,1798,0,0,0,0,201,0,5945,0,0,0,0,0,26854,0,0,0,0,0,0,37352,0
121621,"1",9,5,"1",32,"A","1",20827,0,0,0,0,0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20536,0,0,288,0,0,0,0,0,0,158,0,428,0,0,0,0,0,83962,0,0,0,0,0,0,19815,0
136146,"0",8,2,"0",34,"S","0",63741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63841,0,0,153,0,0,0,0,76,0,0,424,317,0,0,0,0,0,0,0,0,0,0,0,0,63545,0
46773,"0",6,9,"0",12,"S","0",39399,0,0,0,2580,0,0,0,-1284,9715,3219,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44408,0,0,272,0,209,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,44137,0
121558,"1",9,4,"1",1,"A","0",3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,11136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36600,0,0,0,0,0,0,8322,0
155296,"0",9,2,"0",23,"A","1",43875,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,45009,3941,0,0,0,3170,0,0,81,0,0,0,7652,0,0,15504,0,0,0,0,0,0,0,0,0,35493,0
189279,"1",2,0,"0",12,"S","0",0,0,0,0,0,29,360,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23721,0,0,0,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22006,"0",2,3,"0",14,"S","1",55751,10327,0,5701,0,0,2322,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8049,1355,13,80867,0,0,141,0,275,0,0,0,0,142,0,691,0,0,0,0,1417,0,0,2954,0,0,0,0,81215,0
75290,"0",8,2,"1",9,"A","1",115247,13635,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124187,15980,0,222,0,2289,0,0,544,0,118,0,19522,0,0,3770,379,0,3551,0,4210,0,0,0,0,111318,0
238619,"0",9,0,"0",1,"A","1",0,256,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,0,256,0,266,0,0,0,0,0,0,0,0,0,0,0,0,383,0
162094,"1",10,0,"0",2,"S","0",63939,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65199,0,0,0,0,0,0,0,81,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,65290,0
48460,"1",7,2,"0",1,"A","0",59952,280,0,350,0,0,0,0,-10557,8251,3335,13499,3235,0,0,0,0,0,4337,0,0,513,0,0,0,0,0,0,56046,0,0,0,0,390,0,0,53,0,110,0,590,0,0,0,0,0,0,0,0,0,6,0,0,55588,0
127243,"1",8,6,"0",10,"A","0",23845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25002,0,0,162,0,288,0,0,215,0,113,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,23221,0
3698,"1",1,0,"1",3,"A","1",0,0,0,0,0,0,4830,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,0,0,0,8455,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,49778,0,0,0,0,0,0,10645,0
3616,"0",2,1,"0",0,"A","1",21240,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21456,2389,0,0,0,377,0,0,0,0,155,0,3129,0,0,0,467,0,0,0,0,0,0,0,0,18989,0
62565,"1",7,5,"1",11,"A","1",5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151779,0,0,0,0,0,0,0,0
1404,"1",1,0,"1",1,"A","1",0,1009,0,0,8120,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27670,0,0,0,0,91,0,8655,0
120224,"0",10,9,"0",28,"A","0",17584,10327,0,329,0,0,0,0,0,0,0,0,0,0,0,2253,0,13717,0,12152,0,0,0,0,0,0,0,0,18632,3153,0,432,0,5081,0,0,0,0,160,0,8026,0,0,11439,0,0,0,3,0,0,0,0,0,10007,0
163699,"0",7,5,"1",35,"A","0",90349,460,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89769,0,0,161,0,662,0,0,81,0,145,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,89405,0
119027,"0",9,1,"0",28,"A","1",93058,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100258,278,0,0,0,1026,0,0,54,0,545,0,2366,0,0,0,2903,0,0,0,0,0,30,0,0,98329,0
24682,"1",3,0,"0",28,"A","0",0,0,0,6250,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8660,0
136167,"1",8,5,"1",1,"S","1",63595,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61560,3948,0,53,0,319,0,0,38,0,0,0,4388,0,0,0,0,0,0,0,0,0,0,0,0,57253,0
250239,"0",10,8,"0",1,"S","0",8509,1212,0,0,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5137,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960,43436
188570,"0",2,0,"1",10,"A","1",0,0,0,7271,0,0,584,250,3960,11502,6979,0,0,0,0,0,0,0,0,0,0,0,0,11160,0,19023,0,0,38311,0,0,0,0,0,0,0,108,0,0,0,76,0,0,0,225,0,138377,0,0,0,0,0,0,38230,0
25910,"0",1,0,"1",23,"A","1",0,0,0,1731,0,0,0,0,-2812,9838,2020,11395,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,15116,0,0,0,0,0,0,0,0,0,544,2962,3602,0,0,0,0,0,4043,0,0,2516,0,0,0,13155,0
172612,"1",11,9,"0",3,"A","0",5830,0,0,0,9716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23316,0,0,33148,0,0,214,0,0,0,0,103,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,33168,0
252096,"1",11,0,"0",1,"S","0",0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8841,0,0,0,0,0,0,0,0,0,0,1388,1732,0,0,0,0,0,0,0,0,3641,0,0,0,83,0
194777,"1",4,1,"1",10,"S","1",36104,0,0,2213,0,0,0,0,-3410,12077,7338,6784,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42657,36067,0,0,0,0,2192,0,0,11,0,0,0,2152,0,0,0,0,0,56054,0,0,0,0,0,0,35676,0
162326,"0",8,0,"0",10,"A","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49812,0,47242,0,6354,0,0,0,0,0,0,0,0,51332,0,0,0,0,0,0,0,0,0,127,0,119,0,0,0,0,0,0,0,0,503,0,0,0,51281,0
194292,"0",2,0,"1",27,"A","1",0,0,0,3554,0,0,3567,1487,4648,14334,4925,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4930,0,0,0,0,0,0,0,113,0,0,0,117,0,0,0,0,0,14300,0,0,0,0,0,0,4115,0
16297,"1",4,1,"1",9,"A","0",27153,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27242,0,0,298,0,328,0,0,0,0,0,0,806,0,0,0,0,0,34459,0,0,0,0,0,0,26510,0
208883,"0",4,0,"0",28,"A","0",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,116,0,132,0,0,0,0,0,0,0,0,0,0,0,0,666,0
63280,"0",7,0,"0",2,"A","1",0,0,82,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,19,0,82,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189406,"1",0,0,"0",9,"A","1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27244,0,0,42504,0,0,0,0,0,0,0,23,0,223,0,231,0,0,0,0,0,0,0,0,0,0,0,0,42427,0
22412,"0",2,0,"1",1,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40175,0,78843,0,35451,0,0,0,0,0,0,0,0,41878,0,0,0,0,0,0,13,0,0,121,0,74,0,0,0,0,0,38488,0,0,10132,0,0,0,41706,0
