date,invoiceNr,posid,customerName,customerAdr,customerEmail,productid,qty,subtotal,discount,tax,total,checkouttype,checkoutstatus
Thu Jan 22 10:11:55 AEDT 2015,201501220112127.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 10:10:16 AEDT 2015,201501220112126.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 10:09:45 AEDT 2015,201501220112125.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 10:09:45 AEDT 2015,201501220112125.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:58:25 AEDT 2015,201501220112124.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 09:57:07 AEDT 2015,201501220112123.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:57:07 AEDT 2015,201501220112123.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:55:31 AEDT 2015,201501220112122.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 09:55:31 AEDT 2015,201501220112122.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 09:52:58 AEDT 2015,201501220112121.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:52:58 AEDT 2015,201501220112121.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:52:05 AEDT 2015,201501220112120.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 09:44:13 AEDT 2015,201501220112119.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:40:27 AEDT 2015,201501220112118.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:40:27 AEDT 2015,201501220112118.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 09:38:10 AEDT 2015,201501220112117.00,1.00,,,,bagham,1.00,7.00,0.00,0.00,7.00,CASH,FINISHED
Thu Jan 22 09:38:10 AEDT 2015,201501220112117.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 09:29:16 AEDT 2015,201501220112116.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:29:16 AEDT 2015,201501220112116.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 09:28:41 AEDT 2015,201501220112115.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 09:24:10 AEDT 2015,201501220112114.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:22:25 AEDT 2015,201501220112113.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:22:25 AEDT 2015,201501220112113.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 09:22:25 AEDT 2015,201501220112113.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 09:15:23 AEDT 2015,201501220112112.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:13:58 AEDT 2015,201501220112111.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 09:13:14 AEDT 2015,201501220112110.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:10:42 AEDT 2015,201501220112109.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:09:42 AEDT 2015,201501220112108.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 09:05:55 AEDT 2015,201501220112107.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:04:44 AEDT 2015,201501220112106.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 09:02:49 AEDT 2015,201501220112105.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:56:43 AEDT 2015,201501220112104.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:56:24 AEDT 2015,201501220112103.00,1.00,,,,bagham,1.00,7.00,0.00,0.00,7.00,CASH,FINISHED
Thu Jan 22 08:56:24 AEDT 2015,201501220112103.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:53:21 AEDT 2015,201501220112102.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:53:21 AEDT 2015,201501220112102.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:51:27 AEDT 2015,201501220112101.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:51:27 AEDT 2015,201501220112101.00,1.00,,,,12.00,1.00,14.00,0.00,1.27,14.00,CASH,FINISHED
Thu Jan 22 08:47:16 AEDT 2015,201501220112100.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:46:50 AEDT 2015,201501220112099.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 08:41:57 AEDT 2015,201501220112098.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:40:07 AEDT 2015,201501220112097.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:40:07 AEDT 2015,201501220112097.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:37:46 AEDT 2015,201501220112096.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 08:34:12 AEDT 2015,201501220112095.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 08:34:12 AEDT 2015,201501220112095.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:28:15 AEDT 2015,201501220112094.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 08:25:28 AEDT 2015,201501220112093.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:23:49 AEDT 2015,201501220112092.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 08:23:49 AEDT 2015,201501220112092.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 08:23:40 AEDT 2015,201501220112091.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jan 22 08:20:24 AEDT 2015,201501220112090.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 08:15:24 AEDT 2015,201501220112089.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:48:14 AEDT 2015,201501220112088.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:47:52 AEDT 2015,201501220112087.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:47:52 AEDT 2015,201501220112087.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:47:13 AEDT 2015,201501220112086.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:39:15 AEDT 2015,201501220112085.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:39:15 AEDT 2015,201501220112085.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 07:34:48 AEDT 2015,201501220112084.00,1.00,,,,7.00,1.00,6.00,0.00,0.55,6.00,CASH,FINISHED
Thu Jan 22 07:34:48 AEDT 2015,201501220112084.00,1.00,,,,7.00,1.00,6.00,0.00,0.55,6.00,CASH,FINISHED
Thu Jan 22 07:34:48 AEDT 2015,201501220112084.00,1.00,,,,10.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:34:48 AEDT 2015,201501220112084.00,1.00,,,,10.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:34:48 AEDT 2015,201501220112084.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jan 22 07:34:48 AEDT 2015,201501220112084.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:30:30 AEDT 2015,201501220112083.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:30:30 AEDT 2015,201501220112083.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:30:30 AEDT 2015,201501220112083.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:29:55 AEDT 2015,201501220112082.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:24:31 AEDT 2015,201501220112081.00,1.00,,,,bag,1.00,4.00,0.00,0.00,4.00,CASH,FINISHED
Thu Jan 22 07:24:31 AEDT 2015,201501220112081.00,1.00,,,,bag,1.00,4.00,0.00,0.00,4.00,CASH,FINISHED
Thu Jan 22 07:24:31 AEDT 2015,201501220112081.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:24:31 AEDT 2015,201501220112081.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jan 22 07:22:43 AEDT 2015,201501220112080.00,1.00,,,,10.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:22:43 AEDT 2015,201501220112080.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:22:43 AEDT 2015,201501220112080.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jan 22 07:22:43 AEDT 2015,201501220112080.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 16:02:08 AEDT 2015,201501210112079.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 16:02:08 AEDT 2015,201501210112079.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 15:53:33 AEDT 2015,201501210112078.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 15:16:40 AEDT 2015,201501210112077.00,1.00,,,,1.00,3.00,11.40,0.00,1.04,11.40,CASH,FINISHED
Wed Jan 21 15:13:48 AEDT 2015,201501210112076.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 15:05:35 AEDT 2015,201501210112075.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 15:01:10 AEDT 2015,201501210112074.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 15:01:10 AEDT 2015,201501210112074.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 15:01:10 AEDT 2015,201501210112074.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 14:47:10 AEDT 2015,201501210112073.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 14:47:10 AEDT 2015,201501210112073.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 14:29:31 AEDT 2015,201501210112072.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jan 21 14:29:31 AEDT 2015,201501210112072.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 14:29:31 AEDT 2015,201501210112072.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 14:29:31 AEDT 2015,201501210112072.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 14:13:02 AEDT 2015,201501210112071.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 14:13:02 AEDT 2015,201501210112071.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 14:05:16 AEDT 2015,201501210112070.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 14:05:16 AEDT 2015,201501210112070.00,1.00,,,,bagham,1.00,7.00,0.00,0.00,7.00,CASH,FINISHED
Wed Jan 21 14:05:16 AEDT 2015,201501210112070.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 13:39:47 AEDT 2015,201501210112069.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 13:37:18 AEDT 2015,201501210112068.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 13:37:18 AEDT 2015,201501210112068.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 13:33:25 AEDT 2015,201501210112067.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 13:31:49 AEDT 2015,201501210112066.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 13:27:09 AEDT 2015,201501210112065.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 13:27:09 AEDT 2015,201501210112065.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 12:11:45 AEDT 2015,201501210112064.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 12:00:57 AEDT 2015,201501210112063.00,1.00,,,,10.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 12:00:57 AEDT 2015,201501210112063.00,1.00,,,,10.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 12:00:57 AEDT 2015,201501210112063.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 12:00:57 AEDT 2015,201501210112063.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:55:47 AEDT 2015,201501210112062.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 11:55:47 AEDT 2015,201501210112062.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:33:22 AEDT 2015,201501210112061.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:33:22 AEDT 2015,201501210112061.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:22:49 AEDT 2015,201501210112060.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 11:13:25 AEDT 2015,201501210112059.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:13:25 AEDT 2015,201501210112059.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:11:48 AEDT 2015,201501210112058.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:11:48 AEDT 2015,201501210112058.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 11:02:57 AEDT 2015,201501210112057.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:49:00 AEDT 2015,201501210112056.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 10:38:49 AEDT 2015,201501210112055.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 10:38:36 AEDT 2015,201501210112054.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:38:23 AEDT 2015,201501210112053.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:37:46 AEDT 2015,201501210112052.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 10:37:46 AEDT 2015,201501210112052.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:24:06 AEDT 2015,201501210112051.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:22:10 AEDT 2015,201501210112050.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:19:44 AEDT 2015,201501210112049.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 10:16:18 AEDT 2015,201501210112048.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 10:16:18 AEDT 2015,201501210112048.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:10:32 AEDT 2015,201501210112047.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:10:32 AEDT 2015,201501210112047.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:05:48 AEDT 2015,201501210112046.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:04:07 AEDT 2015,201501210112045.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 10:03:21 AEDT 2015,201501210112044.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 10:00:30 AEDT 2015,201501210112043.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:54:55 AEDT 2015,201501210112042.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:54:55 AEDT 2015,201501210112042.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:46:36 AEDT 2015,201501210112041.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:43:36 AEDT 2015,201501210112040.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:43:36 AEDT 2015,201501210112040.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:43:36 AEDT 2015,201501210112040.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 09:41:28 AEDT 2015,201501210112039.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:41:28 AEDT 2015,201501210112039.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 09:40:21 AEDT 2015,201501210112038.00,1.00,,,,bagham,1.00,7.00,0.00,0.00,7.00,CASH,FINISHED
Wed Jan 21 09:40:21 AEDT 2015,201501210112038.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:38:50 AEDT 2015,201501210112037.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:32:33 AEDT 2015,201501210112036.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 09:32:33 AEDT 2015,201501210112036.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:32:04 AEDT 2015,201501210112035.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 09:32:04 AEDT 2015,201501210112035.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:31:33 AEDT 2015,201501210112034.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:31:33 AEDT 2015,201501210112034.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:31:33 AEDT 2015,201501210112034.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:31:04 AEDT 2015,201501210112033.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:28:18 AEDT 2015,201501210112032.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:27:51 AEDT 2015,201501210112031.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 09:17:24 AEDT 2015,201501210112030.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 09:17:24 AEDT 2015,201501210112030.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:10:57 AEDT 2015,201501210112029.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:06:44 AEDT 2015,201501210112028.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:02:55 AEDT 2015,201501210112027.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:00:14 AEDT 2015,201501210112026.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:00:14 AEDT 2015,201501210112026.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 09:00:14 AEDT 2015,201501210112026.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 09:00:14 AEDT 2015,201501210112026.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jan 21 08:57:30 AEDT 2015,201501210112025.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:55:47 AEDT 2015,201501210112024.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 08:55:47 AEDT 2015,201501210112024.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:51:37 AEDT 2015,201501210112023.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:51:04 AEDT 2015,201501210112022.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jan 21 08:48:40 AEDT 2015,201501210112021.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:47:44 AEDT 2015,201501210112020.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:47:44 AEDT 2015,201501210112020.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:47:44 AEDT 2015,201501210112020.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:47:44 AEDT 2015,201501210112020.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:40:43 AEDT 2015,201501210112019.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:40:23 AEDT 2015,201501210112018.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:30:53 AEDT 2015,201501210112017.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:30:32 AEDT 2015,201501210112016.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:27:53 AEDT 2015,201501210112015.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:27:53 AEDT 2015,201501210112015.00,1.00,,,,12.00,1.00,14.00,0.00,1.27,14.00,CASH,FINISHED
Wed Jan 21 08:23:08 AEDT 2015,201501210112014.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:18:30 AEDT 2015,201501210112013.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:18:30 AEDT 2015,201501210112013.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:16:34 AEDT 2015,201501210112012.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jan 21 08:15:10 AEDT 2015,201501210112011.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:15:10 AEDT 2015,201501210112011.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:15:06 AEDT 2015,201501210112010.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:06:23 AEDT 2015,201501210112009.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:01:42 AEDT 2015,201501210112008.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jan 21 08:01:42 AEDT 2015,201501210112008.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
